image_id,average_rating_ava,average_rating_ava_clip,image_path,stats,nima_technical_result,nima_aesthetic_result,nima_clip_aesthetic_result,great_picture,average_picture,subpar_picture,level_1,level_2,level_3
479156,5.637795275590551,6.172690763052209,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/479156.jpg,"{'nima_technical_result': 5.579881243407726, 'nima_aesthetic_result': 5.358295354664733, 'nima_clip_aesthetic_result': 5.699079910256842, 'great_picture': 62.22398281097412, 'average_picture': 27.525120973587036, 'subpar_picture': 10.250897705554962, 'level_1': 'Food photography', 'level_2': 'Food photography', 'level_3': None}",5.579881243407726,5.358295354664733,5.699079910256842,62.22398281097412,27.525120973587036,10.250897705554962,Food photography,Food photography,
309344,5.702439024390244,6.005,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/309344.jpg,"{'nima_technical_result': 4.873218424618244, 'nima_aesthetic_result': 4.777696191202267, 'nima_clip_aesthetic_result': 5.849973443731869, 'great_picture': 64.24784660339355, 'average_picture': 26.030367612838745, 'subpar_picture': 9.721793234348297, 'level_1': 'Cityscape photography, Nature photography', 'level_2': 'Astrophotography, Night cityscape photography', 'level_3': None}",4.873218424618244,4.777696191202267,5.849973443731869,64.24784660339355,26.030367612838745,9.721793234348297,"Cityscape photography, Nature photography","Astrophotography, Night cityscape photography",
33970,5.642857142857143,8.209424083769633,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/33970.jpg,"{'nima_technical_result': 6.861209028400481, 'nima_aesthetic_result': 5.176506591087673, 'nima_clip_aesthetic_result': 6.031708906526774, 'great_picture': 94.65258717536926, 'average_picture': 3.141910582780838, 'subpar_picture': 2.2054972127079964, 'level_1': 'Photographs of people', 'level_2': 'Family photography, Documentary photography', 'level_3': None}",6.861209028400481,5.176506591087673,6.031708906526774,94.65258717536926,3.141910582780838,2.2054972127079964,Photographs of people,"Family photography, Documentary photography",
957163,6.008474576271187,7.345132743362832,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/957163.jpg,"{'nima_technical_result': 4.906978979706764, 'nima_aesthetic_result': 6.113198946095828, 'nima_clip_aesthetic_result': 5.94163142783475, 'great_picture': 81.58510327339172, 'average_picture': 13.539469242095947, 'subpar_picture': 4.875431209802628, 'level_1': 'Nature photography', 'level_2': 'Wildlife photography', 'level_3': 'Animal Photography'}",4.906978979706764,6.113198946095828,5.94163142783475,81.58510327339172,13.539469242095947,4.875431209802628,Nature photography,Wildlife photography,Animal Photography
402223,4.625482625482626,5.200787401574803,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/402223.jpg,"{'nima_technical_result': 6.63876354880631, 'nima_aesthetic_result': 5.22002671226619, 'nima_clip_aesthetic_result': 5.963162934658612, 'great_picture': 53.369730710983276, 'average_picture': 42.091089487075806, 'subpar_picture': 4.539183527231216, 'level_1': 'Photographs of people', 'level_2': 'Fashion photography, Documentary photography', 'level_3': None}",6.63876354880631,5.22002671226619,5.963162934658612,53.369730710983276,42.091089487075806,4.539183527231216,Photographs of people,"Fashion photography, Documentary photography",
480019,6.613207547169812,7.528846153846154,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/480019.jpg,"{'nima_technical_result': 5.636781685054302, 'nima_aesthetic_result': 5.624897227713518, 'nima_clip_aesthetic_result': 5.92808707907837, 'great_picture': 74.05084371566772, 'average_picture': 20.012526214122772, 'subpar_picture': 5.936625599861145, 'level_1': 'Nature photography', 'level_2': 'Macro photography', 'level_3': None}",5.636781685054302,5.624897227713518,5.92808707907837,74.05084371566772,20.012526214122772,5.936625599861145,Nature photography,Macro photography,
910211,7.174603174603175,8.491935483870968,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/910211.jpg,"{'nima_technical_result': 5.655361961573362, 'nima_aesthetic_result': 5.849717555329789, 'nima_clip_aesthetic_result': 6.254718848714248, 'great_picture': 88.97734880447388, 'average_picture': 10.185666382312775, 'subpar_picture': 0.8369934745132923, 'level_1': 'Photographs of people', 'level_2': 'Portrait photography', 'level_3': 'Studio Portraits'}",5.655361961573362,5.849717555329789,6.254718848714248,88.97734880447388,10.185666382312775,0.8369934745132923,Photographs of people,Portrait photography,Studio Portraits
467921,5.493273542600897,6.672727272727273,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/467921.jpg,"{'nima_technical_result': 4.896633185446262, 'nima_aesthetic_result': 5.4363996508436685, 'nima_clip_aesthetic_result': 6.176300439330532, 'great_picture': 86.65831685066223, 'average_picture': 8.343228697776794, 'subpar_picture': 4.99846376478672, 'level_1': 'Nature photography', 'level_2': 'Wildlife photography', 'level_3': 'Insect Photography'}",4.896633185446262,5.4363996508436685,6.176300439330532,86.65831685066223,8.343228697776794,4.99846376478672,Nature photography,Wildlife photography,Insect Photography
923945,6.152777777777778,7.185714285714286,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/923945.jpg,"{'nima_technical_result': 5.877382941544056, 'nima_aesthetic_result': 5.8395375352502015, 'nima_clip_aesthetic_result': 6.314030906174594, 'great_picture': 83.90898704528809, 'average_picture': 13.020436465740204, 'subpar_picture': 3.0705831944942474, 'level_1': 'Nature photography', 'level_2': 'Landscape photography', 'level_3': 'Coastal Landscapes'}",5.877382941544056,5.8395375352502015,6.314030906174594,83.90898704528809,13.020436465740204,3.0705831944942474,Nature photography,Landscape photography,Coastal Landscapes
73963,5.926470588235294,6.52808988764045,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/73963.jpg,"{'nima_technical_result': 4.649710562080145, 'nima_aesthetic_result': 5.590324292948935, 'nima_clip_aesthetic_result': 5.543530375752582, 'great_picture': 70.58819532394409, 'average_picture': 24.34266358613968, 'subpar_picture': 5.06913959980011, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",4.649710562080145,5.590324292948935,5.543530375752582,70.58819532394409,24.34266358613968,5.06913959980011,Photographs of people,Documentary photography,
338149,5.367965367965368,5.76,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/338149.jpg,"{'nima_technical_result': 4.650838181376457, 'nima_aesthetic_result': 5.496764921096798, 'nima_clip_aesthetic_result': 5.789627008440675, 'great_picture': 48.10936748981476, 'average_picture': 41.49795174598694, 'subpar_picture': 10.392678529024124, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",4.650838181376457,5.496764921096798,5.789627008440675,48.10936748981476,41.49795174598694,10.392678529024124,Photographs of people,Documentary photography,
434706,5.257575757575758,5.523316062176166,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/434706.jpg,"{'nima_technical_result': 4.784891627728939, 'nima_aesthetic_result': 4.958445712993125, 'nima_clip_aesthetic_result': 5.950254467470586, 'great_picture': 59.33781862258911, 'average_picture': 32.32775330543518, 'subpar_picture': 8.33442360162735, 'level_1': 'Nature photography', 'level_2': 'Macro photography', 'level_3': None}",4.784891627728939,4.958445712993125,5.950254467470586,59.33781862258911,32.32775330543518,8.33442360162735,Nature photography,Macro photography,
239174,3.8777777777777778,4.3841807909604515,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/239174.jpg,"{'nima_technical_result': 4.6371735371649265, 'nima_aesthetic_result': 4.604501038586022, 'nima_clip_aesthetic_result': 5.494547694102835, 'great_picture': 43.29500496387482, 'average_picture': 47.31738567352295, 'subpar_picture': 9.387610852718353, 'level_1': 'Artistic photography', 'level_2': 'Still life photography', 'level_3': None}",4.6371735371649265,4.604501038586022,5.494547694102835,43.29500496387482,47.31738567352295,9.387610852718353,Artistic photography,Still life photography,
817237,5.180327868852459,5.906779661016949,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/817237.jpg,"{'nima_technical_result': 4.9767152070999146, 'nima_aesthetic_result': 5.111230930545389, 'nima_clip_aesthetic_result': 5.919167830579681, 'great_picture': 90.1216983795166, 'average_picture': 8.735189586877823, 'subpar_picture': 1.143109519034624, 'level_1': 'Nature photography', 'level_2': 'Landscape photography', 'level_3': 'Coastal Landscapes'}",4.9767152070999146,5.111230930545389,5.919167830579681,90.1216983795166,8.735189586877823,1.143109519034624,Nature photography,Landscape photography,Coastal Landscapes
473545,6.933333333333334,6.715909090909091,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/473545.jpg,"{'nima_technical_result': 5.225221998989582, 'nima_aesthetic_result': 5.63548272011235, 'nima_clip_aesthetic_result': 6.079545288877853, 'great_picture': 35.55037081241608, 'average_picture': 55.03975749015808, 'subpar_picture': 9.409873187541962, 'level_1': 'Nature photography', 'level_2': 'Landscape photography', 'level_3': 'Mountain Landscapes'}",5.225221998989582,5.63548272011235,6.079545288877853,35.55037081241608,55.03975749015808,9.409873187541962,Nature photography,Landscape photography,Mountain Landscapes
827394,6.0047846889952154,7.553398058252427,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/827394.jpg,"{'nima_technical_result': 5.1617696806788445, 'nima_aesthetic_result': 5.788141082899756, 'nima_clip_aesthetic_result': 5.943074859720241, 'great_picture': 89.5279049873352, 'average_picture': 9.785807132720947, 'subpar_picture': 0.6862843409180641, 'level_1': 'Artistic photography', 'level_2': 'Fine art photography', 'level_3': None}",5.1617696806788445,5.788141082899756,5.943074859720241,89.5279049873352,9.785807132720947,0.6862843409180641,Artistic photography,Fine art photography,
121097,4.99009900990099,5.464882943143813,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/121097.jpg,"{'nima_technical_result': 4.808218002319336, 'nima_aesthetic_result': 5.303434587709489, 'nima_clip_aesthetic_result': 5.754260251064437, 'great_picture': 69.94858980178833, 'average_picture': 21.287712454795837, 'subpar_picture': 8.763696998357773, 'level_1': 'Food photography', 'level_2': 'Food photography', 'level_3': None}",4.808218002319336,5.303434587709489,5.754260251064437,69.94858980178833,21.287712454795837,8.763696998357773,Food photography,Food photography,
635300,5.583333333333333,5.455696202531645,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/635300.jpg,"{'nima_technical_result': 5.763962619006634, 'nima_aesthetic_result': 6.244018991979145, 'nima_clip_aesthetic_result': 5.6796073927944235, 'great_picture': 2.7292942628264427, 'average_picture': 58.995020389556885, 'subpar_picture': 38.27568590641022, 'level_1': 'Photographs of people', 'level_2': 'Portrait photography', 'level_3': 'Outdoor Portraits'}",5.763962619006634,6.244018991979145,5.6796073927944235,2.7292942628264427,58.995020389556885,38.27568590641022,Photographs of people,Portrait photography,Outdoor Portraits
334190,6.264462809917355,6.257383966244726,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/334190.jpg,"{'nima_technical_result': 5.239131942391396, 'nima_aesthetic_result': 5.264194741987012, 'nima_clip_aesthetic_result': 5.92658183724069, 'great_picture': 37.191519141197205, 'average_picture': 47.83362150192261, 'subpar_picture': 14.974859356880188, 'level_1': 'Food photography', 'level_2': 'Food photography', 'level_3': None}",5.239131942391396,5.264194741987012,5.92658183724069,37.191519141197205,47.83362150192261,14.974859356880188,Food photography,Food photography,
810490,4.775510204081633,4.868055555555555,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/810490.jpg,"{'nima_technical_result': 5.022086448967457, 'nima_aesthetic_result': 5.052028376451744, 'nima_clip_aesthetic_result': 5.967972821463121, 'great_picture': 78.55675220489502, 'average_picture': 20.882831513881683, 'subpar_picture': 0.5604204721748829, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",5.022086448967457,5.052028376451744,5.967972821463121,78.55675220489502,20.882831513881683,0.5604204721748829,Photographs of people,Documentary photography,
585112,6.0625,7.714285714285714,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/585112.jpg,"{'nima_technical_result': 5.161848895251751, 'nima_aesthetic_result': 5.142312016971118, 'nima_clip_aesthetic_result': 5.968544376902173, 'great_picture': 94.36292052268982, 'average_picture': 5.172325670719147, 'subpar_picture': 0.4647472407668829, 'level_1': 'Cityscape photography', 'level_2': 'Night cityscape photography', 'level_3': None}",5.161848895251751,5.142312016971118,5.968544376902173,94.36292052268982,5.172325670719147,0.4647472407668829,Cityscape photography,Night cityscape photography,
654486,4.421800947867299,4.631067961165049,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/654486.jpg,"{'nima_technical_result': 6.091179979965091, 'nima_aesthetic_result': 5.055478333233623, 'nima_clip_aesthetic_result': 5.665793678807859, 'great_picture': 25.84119141101837, 'average_picture': 52.61186361312866, 'subpar_picture': 21.546940505504608, 'level_1': 'Photographs of people', 'level_2': 'Portrait photography', 'level_3': 'Candid Portraits'}",6.091179979965091,5.055478333233623,5.665793678807859,25.84119141101837,52.61186361312866,21.546940505504608,Photographs of people,Portrait photography,Candid Portraits
713925,4.856,5.016260162601626,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/713925.jpg,"{'nima_technical_result': 6.205311592668295, 'nima_aesthetic_result': 5.297689742874354, 'nima_clip_aesthetic_result': 5.766812606673372, 'great_picture': 44.94866132736206, 'average_picture': 44.57513988018036, 'subpar_picture': 10.47619804739952, 'level_1': 'Photographs of people', 'level_2': 'Family photography', 'level_3': None}",6.205311592668295,5.297689742874354,5.766812606673372,44.94866132736206,44.57513988018036,10.47619804739952,Photographs of people,Family photography,
558074,5.1722846441947565,5.334600760456274,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/558074.jpg,"{'nima_technical_result': 6.048015508800745, 'nima_aesthetic_result': 5.081147270742804, 'nima_clip_aesthetic_result': 5.958728962106761, 'great_picture': 50.894373655319214, 'average_picture': 37.786734104156494, 'subpar_picture': 11.31889671087265, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",6.048015508800745,5.081147270742804,5.958728962106761,50.894373655319214,37.786734104156494,11.31889671087265,Photographs of people,Documentary photography,
118237,4.090909090909091,4.431309904153355,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/118237.jpg,"{'nima_technical_result': 4.125073615461588, 'nima_aesthetic_result': 4.278614213179026, 'nima_clip_aesthetic_result': 5.554833603709312, 'great_picture': 45.74059247970581, 'average_picture': 37.18414604663849, 'subpar_picture': 17.07526296377182, 'level_1': 'Photographs of people', 'level_2': 'Family photography', 'level_3': None}",4.125073615461588,4.278614213179026,5.554833603709312,45.74059247970581,37.18414604663849,17.07526296377182,Photographs of people,Family photography,
384195,7.210843373493976,7.951219512195122,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/384195.jpg,"{'nima_technical_result': 5.5538394674658775, 'nima_aesthetic_result': 5.437477812258294, 'nima_clip_aesthetic_result': 5.923386496261287, 'great_picture': 75.12264847755432, 'average_picture': 22.736632823944092, 'subpar_picture': 2.1407166495919228, 'level_1': 'Artistic photography', 'level_2': 'Fine art photography, Surreal photography', 'level_3': None}",5.5538394674658775,5.437477812258294,5.923386496261287,75.12264847755432,22.736632823944092,2.1407166495919228,Artistic photography,"Fine art photography, Surreal photography",
674584,5.482142857142857,6.585365853658536,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/674584.jpg,"{'nima_technical_result': 4.900865189731121, 'nima_aesthetic_result': 5.680060914037426, 'nima_clip_aesthetic_result': 5.904081912285054, 'great_picture': 66.77378416061401, 'average_picture': 30.266782641410828, 'subpar_picture': 2.9594354331493378, 'level_1': 'Photographs of people', 'level_2': 'Portrait photography', 'level_3': 'Candid Portraits'}",4.900865189731121,5.680060914037426,5.904081912285054,66.77378416061401,30.266782641410828,2.9594354331493378,Photographs of people,Portrait photography,Candid Portraits
665770,4.471502590673575,4.5396825396825395,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/665770.jpg,"{'nima_technical_result': 4.8827593848109245, 'nima_aesthetic_result': 4.425619196223124, 'nima_clip_aesthetic_result': 5.912688171875288, 'great_picture': 37.04678416252136, 'average_picture': 33.59106481075287, 'subpar_picture': 29.36214506626129, 'level_1': 'Nature photography', 'level_2': 'Wildlife photography', 'level_3': 'Animal Photography'}",4.8827593848109245,4.425619196223124,5.912688171875288,37.04678416252136,33.59106481075287,29.36214506626129,Nature photography,Wildlife photography,Animal Photography
8027,4.95925925925926,5.518796992481203,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/8027.jpg,"{'nima_technical_result': 4.412550047039986, 'nima_aesthetic_result': 5.149099371803459, 'nima_clip_aesthetic_result': 5.555189034117742, 'great_picture': 63.28020095825195, 'average_picture': 25.766664743423462, 'subpar_picture': 10.953140258789062, 'level_1': 'Artistic photography', 'level_2': 'Abstract photography', 'level_3': None}",4.412550047039986,5.149099371803459,5.555189034117742,63.28020095825195,25.766664743423462,10.953140258789062,Artistic photography,Abstract photography,
96548,5.074918566775244,5.374172185430464,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/96548.jpg,"{'nima_technical_result': 4.755458377301693, 'nima_aesthetic_result': 5.747231115831767, 'nima_clip_aesthetic_result': 5.823666927186878, 'great_picture': 47.87681996822357, 'average_picture': 43.47783327102661, 'subpar_picture': 8.645341545343399, 'level_1': 'Cityscape photography', 'level_2': 'Structural photography', 'level_3': None}",4.755458377301693,5.747231115831767,5.823666927186878,47.87681996822357,43.47783327102661,8.645341545343399,Cityscape photography,Structural photography,
271362,4.910394265232975,6.153284671532846,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/271362.jpg,"{'nima_technical_result': 5.793892703950405, 'nima_aesthetic_result': 4.923833544271474, 'nima_clip_aesthetic_result': 5.771517251718585, 'great_picture': 84.66085195541382, 'average_picture': 14.931362867355347, 'subpar_picture': 0.40778261609375477, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",5.793892703950405,4.923833544271474,5.771517251718585,84.66085195541382,14.931362867355347,0.40778261609375477,Photographs of people,Documentary photography,
131208,4.276978417266187,5.164835164835165,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/131208.jpg,"{'nima_technical_result': 5.405683238059282, 'nima_aesthetic_result': 5.434863483579647, 'nima_clip_aesthetic_result': 5.7600655687766675, 'great_picture': 77.29771733283997, 'average_picture': 19.526001811027527, 'subpar_picture': 3.176286071538925, 'level_1': 'Photographs of people', 'level_2': 'Event photography', 'level_3': 'Wedding photography, Corporate event photography, Concert photography'}",5.405683238059282,5.434863483579647,5.7600655687766675,77.29771733283997,19.526001811027527,3.176286071538925,Photographs of people,Event photography,"Wedding photography, Corporate event photography, Concert photography"
674179,3.3076923076923075,4.88,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/674179.jpg,"{'nima_technical_result': 5.788300611078739, 'nima_aesthetic_result': 4.324265579460189, 'nima_clip_aesthetic_result': 5.957084857864174, 'great_picture': 84.36790704727173, 'average_picture': 13.962113857269287, 'subpar_picture': 1.6699779778718948, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",5.788300611078739,4.324265579460189,5.957084857864174,84.36790704727173,13.962113857269287,1.6699779778718948,Photographs of people,Documentary photography,
920754,4.656716417910448,4.945736434108527,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/920754.jpg,"{'nima_technical_result': 4.390030521899462, 'nima_aesthetic_result': 5.554268991560093, 'nima_clip_aesthetic_result': 5.370681680956409, 'great_picture': 50.993722677230835, 'average_picture': 35.93533933162689, 'subpar_picture': 13.070942461490631, 'level_1': 'Nature photography', 'level_2': 'Landscape photography', 'level_3': 'Coastal Landscapes'}",4.390030521899462,5.554268991560093,5.370681680956409,50.993722677230835,35.93533933162689,13.070942461490631,Nature photography,Landscape photography,Coastal Landscapes
922768,5.7,6.591304347826087,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/922768.jpg,"{'nima_technical_result': 4.823720909655094, 'nima_aesthetic_result': 5.846065229078593, 'nima_clip_aesthetic_result': 6.033825314131718, 'great_picture': 82.623291015625, 'average_picture': 16.402724385261536, 'subpar_picture': 0.9739813394844532, 'level_1': 'Nature photography', 'level_2': 'Landscape photography', 'level_3': 'Mountain Landscapes'}",4.823720909655094,5.846065229078593,6.033825314131718,82.623291015625,16.402724385261536,0.9739813394844532,Nature photography,Landscape photography,Mountain Landscapes
432598,3.8066298342541436,4.548022598870056,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/432598.jpg,"{'nima_technical_result': 4.278128646314144, 'nima_aesthetic_result': 4.566682398653938, 'nima_clip_aesthetic_result': 5.830305361976059, 'great_picture': 60.09240746498108, 'average_picture': 33.95088613033295, 'subpar_picture': 5.956710502505302, 'level_1': 'Cityscape photography', 'level_2': 'Structural photography', 'level_3': None}",4.278128646314144,4.566682398653938,5.830305361976059,60.09240746498108,33.95088613033295,5.956710502505302,Cityscape photography,Structural photography,
830232,5.888888888888889,6.5,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/830232.jpg,"{'nima_technical_result': 4.876434184610844, 'nima_aesthetic_result': 5.812058622987223, 'nima_clip_aesthetic_result': 6.048798429697598, 'great_picture': 75.14066100120544, 'average_picture': 20.594020187854767, 'subpar_picture': 4.265318438410759, 'level_1': 'Nature photography', 'level_2': 'Wildlife photography', 'level_3': 'Animal Photography'}",4.876434184610844,5.812058622987223,6.048798429697598,75.14066100120544,20.594020187854767,4.265318438410759,Nature photography,Wildlife photography,Animal Photography
62736,5.2023809523809526,5.741935483870968,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/62736.jpg,"{'nima_technical_result': 4.824936777353287, 'nima_aesthetic_result': 5.594705535680987, 'nima_clip_aesthetic_result': 5.866742455104031, 'great_picture': 54.43981885910034, 'average_picture': 40.39733111858368, 'subpar_picture': 5.162855237722397, 'level_1': 'Artistic photography', 'level_2': 'Fine art photography', 'level_3': None}",4.824936777353287,5.594705535680987,5.866742455104031,54.43981885910034,40.39733111858368,5.162855237722397,Artistic photography,Fine art photography,
639655,4.547008547008547,4.71304347826087,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/639655.jpg,"{'nima_technical_result': 5.17187924683094, 'nima_aesthetic_result': 4.6812114145141095, 'nima_clip_aesthetic_result': 5.866138366980222, 'great_picture': 32.60520100593567, 'average_picture': 46.118950843811035, 'subpar_picture': 21.275854110717773, 'level_1': 'Artistic photography', 'level_2': 'Abstract photography', 'level_3': None}",5.17187924683094,4.6812114145141095,5.866138366980222,32.60520100593567,46.118950843811035,21.275854110717773,Artistic photography,Abstract photography,
175532,5.927374301675978,6.057471264367816,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/175532.jpg,"{'nima_technical_result': 6.114458493888378, 'nima_aesthetic_result': 5.469572623063868, 'nima_clip_aesthetic_result': 5.643338185187531, 'great_picture': 52.01227068901062, 'average_picture': 42.38564372062683, 'subpar_picture': 5.602088943123817, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",6.114458493888378,5.469572623063868,5.643338185187531,52.01227068901062,42.38564372062683,5.602088943123817,Photographs of people,Documentary photography,
153063,5.469026548672566,5.877245508982036,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/153063.jpg,"{'nima_technical_result': 5.461177408695221, 'nima_aesthetic_result': 5.713082800759793, 'nima_clip_aesthetic_result': 5.984489041109555, 'great_picture': 48.06130230426788, 'average_picture': 44.424182176589966, 'subpar_picture': 7.51451849937439, 'level_1': 'Cityscape photography, Nature photography', 'level_2': 'Landscape photography, Night cityscape photography', 'level_3': 'Urban Landscapes'}",5.461177408695221,5.713082800759793,5.984489041109555,48.06130230426788,44.424182176589966,7.51451849937439,"Cityscape photography, Nature photography","Landscape photography, Night cityscape photography",Urban Landscapes
237783,5.368421052631579,6.295180722891566,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/237783.jpg,"{'nima_technical_result': 6.292661864310503, 'nima_aesthetic_result': 5.660225407320468, 'nima_clip_aesthetic_result': 6.039904742754402, 'great_picture': 84.12981033325195, 'average_picture': 12.210866808891296, 'subpar_picture': 3.6593180149793625, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography, Event photography', 'level_3': 'Sports event photography'}",6.292661864310503,5.660225407320468,6.039904742754402,84.12981033325195,12.210866808891296,3.6593180149793625,Photographs of people,"Documentary photography, Event photography",Sports event photography
932055,5.248322147651007,6.118881118881119,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/932055.jpg,"{'nima_technical_result': 5.333771124482155, 'nima_aesthetic_result': 6.1571848520470525, 'nima_clip_aesthetic_result': 5.893540182612924, 'great_picture': 75.49054026603699, 'average_picture': 18.353861570358276, 'subpar_picture': 6.155599653720856, 'level_1': 'Artistic photography', 'level_2': 'Fine art photography', 'level_3': None}",5.333771124482155,6.1571848520470525,5.893540182612924,75.49054026603699,18.353861570358276,6.155599653720856,Artistic photography,Fine art photography,
10830,4.451754385964913,5.080357142857143,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/10830.jpg,"{'nima_technical_result': 5.15956811606884, 'nima_aesthetic_result': 4.317168285456319, 'nima_clip_aesthetic_result': 5.582088893366631, 'great_picture': 42.20881462097168, 'average_picture': 56.24341368675232, 'subpar_picture': 1.5477688051760197, 'level_1': 'Photographs of people', 'level_2': 'Documentary photography', 'level_3': None}",5.15956811606884,4.317168285456319,5.582088893366631,42.20881462097168,56.24341368675232,1.5477688051760197,Photographs of people,Documentary photography,
495163,5.802281368821292,6.255813953488372,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/495163.jpg,"{'nima_technical_result': 5.066482864320278, 'nima_aesthetic_result': 5.136150576508044, 'nima_clip_aesthetic_result': 6.057889586802048, 'great_picture': 63.666832447052, 'average_picture': 29.90339994430542, 'subpar_picture': 6.429772824048996, 'level_1': 'Nature photography', 'level_2': 'Landscape photography', 'level_3': 'Mountain Landscapes'}",5.066482864320278,5.136150576508044,6.057889586802048,63.666832447052,29.90339994430542,6.429772824048996,Nature photography,Landscape photography,Mountain Landscapes
162420,6.068259385665529,7.652777777777778,/home/georgetheodosopoulos/CVII_project/image-quality-assessment-master_MINE/training_images/AVA_images/images/162420.jpg,"{'nima_technical_result': 4.7496043369174, 'nima_aesthetic_result': 6.113421890096422, 'nima_clip_aesthetic_result': 6.222708719323691, 'great_picture': 80.92763423919678, 'average_picture': 9.354948252439499, 'subpar_picture': 9.71742570400238, 'level_1': 'Nature photography', 'level_2': 'Wildlife photography', 'level_3': 'Animal Photography'}",4.7496043369174,6.113421890096422,6.222708719323691,80.92763423919678,9.354948252439499,9.71742570400238,Nature photography,Wildlife photography,Animal Photography
